Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,duration,duration_formatted,Found
55268761,2022-08-31 18:46:49,2022-09-01 05:14:21,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10065.0,1221 2 AVENUE,1221 2 AVENUE,EAST 63 STREET,EAST 64 STREET,EAST   63 STREET,EAST   64 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 05:14:21 AM,08 MANHATTAN,1014180021.0,MANHATTAN,994738.0,217496.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76364649115608,-73.9621393851123,"(40.76364649115608, -73.9621393851123)",10090.0,23.0,4.0,51.0,11.0,10.45888888888889,0 days 10 hours 27 minutes 32 seconds,0.0
55271238,2022-08-31 18:44:06,2022-09-01 05:15:27,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11205.0,GRAND AVENUE,GRAND AVENUE,GRAND AVENUE,MYRTLE AVENUE,GRAND AVENUE,MYRTLE AVENUE,INTERSECTION,BROOKLYN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 05:15:27 AM,02 BROOKLYN,,BROOKLYN,994218.0,191986.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69362837992203,-73.96405432076857,"(40.69362837992203, -73.96405432076857)",17212.0,68.0,2.0,48.0,55.0,10.5225,0 days 10 hours 31 minutes 21 seconds,0.0
55271219,2022-08-31 18:17:10,2022-09-01 01:03:44,DHS,Department of Homeless Services,Encampment,,Residential Building/House,11433.0,104-90 165 STREET,104-90 165 STREET,107 AVENUE,108 AVENUE,107 AVENUE,108 AVENUE,ADDRESS,JAMAICA,165 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,09/01/2022 01:03:49 AM,12 QUEENS,4101630090.0,QUEENS,1042424.0,193963.0,PHONE,Unspecified,QUEENS,,,,,,,,40.69886918654241,-73.79020161869495,"(40.69886918654241, -73.79020161869495)",24668.0,41.0,3.0,6.0,61.0,6.776111111111111,0 days 6 hours 46 minutes 34 seconds,1.0
55265223,2022-08-31 18:10:34,2022-09-04 22:56:52,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10035.0,"East 96th Street & Lexington Avenue at Southeast Corner, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States","East 96th Street & Lexington Avenue at Southeast Corner, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",East 96th Street,"Lexington Avenue at Southeast Corner, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/04/2022 10:56:52 PM,Unspecified MANHATTAN,,MANHATTAN,997799.0,225522.0,ONLINE,Unspecified,MANHATTAN,,,,6,6 Uptown & The Bronx,,Platform,40.78567159128137,-73.95107330536266,"(40.78567159128137, -73.95107330536266)",10099.0,23.0,4.0,51.0,11.0,100.77166666666666,4 days 4 hours 46 minutes 18 seconds,0.0
55265215,2022-08-31 18:05:57,2022-09-01 07:01:53,DHS,Department of Homeless Services,Encampment,,Park/Playground,10009.0,140 AVENUE B,140 AVENUE B,EAST    9 STREET,EAST   10 STREET,EAST    9 STREET,EAST   10 STREET,ADDRESS,NEW YORK,AVENUE B,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,09/01/2022 07:01:57 AM,03 MANHATTAN,1004030001.0,MANHATTAN,989705.0,203895.0,MOBILE,,MANHATTAN,,,,,,,,40.72631969093756,-73.98031903426723,"(40.72631969093756, -73.98031903426723)",11729.0,70.0,4.0,50.0,5.0,12.932222222222222,0 days 12 hours 55 minutes 56 seconds,1.0
55271237,2022-08-31 18:04:13,2022-08-31 18:50:59,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10010.0,55 LEXINGTON AVENUE,55 LEXINGTON AVENUE,EAST 24 STREET,EAST 25 STREET,EAST   24 STREET,EAST   25 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",08/31/2022 06:50:59 PM,06 MANHATTAN,1008800024.0,MANHATTAN,988701.0,209096.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74059571880177,-73.98393790134855,"(40.74059571880177, -73.98393790134855)",12073.0,71.0,4.0,50.0,7.0,0.7794444444444445,0 days 0 hours 46 minutes 46 seconds,
55267522,2022-08-31 17:48:17,2022-09-01 05:15:36,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10013.0,36 LAIGHT STREET,36 LAIGHT STREET,HOLLAND TUNNEL EXIT PED OVERPASS,HUDSON STREET,HOLLAND TUNNEL EXIT PED OVERPASS,HUDSON STREET,ADDRESS,NEW YORK,LAIGHT STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 05:15:36 AM,01 MANHATTAN,1002200027.0,MANHATTAN,982158.0,202287.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72190755536105,-74.0075471776849,"(40.72190755536105, -74.0075471776849)",12076.0,56.0,4.0,32.0,1.0,11.455277777777775,0 days 11 hours 27 minutes 19 seconds,0.0
55265212,2022-08-31 17:38:38,2022-09-07 02:20:37,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10001.0,"23rd Street, 8th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States","23rd Street, 8th Avenue, Chelsea, Manhattan, New York County, City of New York, New York, 10001, United States",MANHATTAN,,,,ADDRESS,City of New York,,,Closed,,The individual was found and outreach assistance was offered.,09/07/2022 02:20:37 AM,Unspecified MANHATTAN,,MANHATTAN,984792.0,211030.0,MOBILE,Unspecified,MANHATTAN,,,,E,,,Stairway,40.74590516936978,-73.9980439561389,"(40.74590516936978, -73.9980439561389)",12074.0,12.0,4.0,10.0,6.0,152.69972222222222,6 days 8 hours 41 minutes 59 seconds,1.0
55272450,2022-08-31 17:35:36,2022-09-01 05:15:55,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11104.0,47 STREET,47 STREET,47 STREET,QUEENS BOULEVARD,47 STREET,QUEENS BOULEVARD,INTERSECTION,QUEENS,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 05:15:55 AM,02 QUEENS,,QUEENS,1007041.0,209999.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74304598119282,-73.91775223427982,"(40.74304598119282, -73.91775223427982)",16861.0,53.0,3.0,33.0,66.0,11.671944444444444,0 days 11 hours 40 minutes 19 seconds,0.0
55265183,2022-08-31 17:14:45,2022-09-01 08:18:48,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10019.0,604 WEST   54 STREET,604 WEST   54 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,ADDRESS,NEW YORK,WEST   54 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,09/01/2022 08:18:54 AM,04 MANHATTAN,1011000001.0,MANHATTAN,986141.0,219273.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76852991509679,-73.99317318169848,"(40.76852991509679, -73.99317318169848)",12081.0,12.0,4.0,10.0,10.0,15.0675,0 days 15 hours 4 minutes 3 seconds,1.0
55265184,2022-08-31 16:57:08,2022-09-01 08:21:02,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10002.0,62 ALLEN STREET,62 ALLEN STREET,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,ADDRESS,NEW YORK,ALLEN STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,09/01/2022 08:21:06 AM,03 MANHATTAN,1003080016.0,MANHATTAN,986622.0,200530.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.717084942640646,-73.99144330298725,"(40.717084942640646, -73.99144330298725)",11723.0,70.0,4.0,32.0,4.0,15.398333333333332,0 days 15 hours 23 minutes 54 seconds,1.0
55265185,2022-08-31 16:55:44,2022-09-01 07:20:19,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11216.0,3 HERKIMER PLACE,3 HERKIMER PLACE,PERRY PLACE,NOSTRAND AVENUE,PERRY PLACE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,HERKIMER PLACE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,09/01/2022 07:20:24 AM,03 BROOKLYN,3018650090.0,BROOKLYN,997674.0,186681.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67906280435392,-73.9516021851931,"(40.67906280435392, -73.9516021851931)",17618.0,69.0,2.0,49.0,51.0,14.40972222222222,0 days 14 hours 24 minutes 35 seconds,1.0
55271264,2022-08-31 16:55:42,2022-09-04 22:57:40,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10035.0,"East 96th Street & Lexington Avenue at Southeast Corner, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States","East 96th Street & Lexington Avenue at Southeast Corner, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",East 96th Street,"Lexington Avenue at Southeast Corner, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10035, United States",,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/04/2022 10:57:40 PM,Unspecified MANHATTAN,,MANHATTAN,997799.0,225522.0,PHONE,Unspecified,MANHATTAN,,,,6,,,Stairway,40.78567159128137,-73.95107330536266,"(40.78567159128137, -73.95107330536266)",10099.0,23.0,4.0,51.0,11.0,102.03277777777778,4 days 6 hours 1 minutes 58 seconds,0.0
55272424,2022-08-31 16:50:41,2022-09-01 05:15:46,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10025.0,WEST 107 STREET,WEST 107 STREET,WEST  107 STREET,WEST END AVENUE,WEST 107 STREET,WEST END AVENUE,INTERSECTION,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 05:15:46 AM,07 MANHATTAN,,MANHATTAN,993079.0,231595.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80234630821016,-73.96810967706041,"(40.802346308210154, -73.96810967706041)",12422.0,20.0,4.0,19.0,15.0,12.418055555555556,0 days 12 hours 25 minutes 5 seconds,0.0
55267524,2022-08-31 16:48:57,2022-09-01 05:16:04,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10012.0,297 ELIZABETH STREET,297 ELIZABETH STREET,EAST HOUSTON STREET,BLEECKER STREET,EAST HOUSTON STREET,BLEECKER STREET,ADDRESS,NEW YORK,ELIZABETH STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",09/01/2022 05:16:04 AM,02 MANHATTAN,1005210045.0,MANHATTAN,986149.0,203493.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72521777679288,-73.99314875606281,"(40.725217776792874, -73.99314875606281)",12075.0,57.0,4.0,32.0,5.0,12.451944444444443,0 days 12 hours 27 minutes 7 seconds,1.0
55271249,2022-08-31 16:47:43,2022-09-01 05:16:24,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10065.0,826 LEXINGTON AVENUE,826 LEXINGTON AVENUE,EAST 63 STREET,EAST 64 STREET,EAST   63 STREET,EAST   64 STREET,ADDRESS,NEW YORK,LEXINGTON AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",09/01/2022 05:16:24 AM,08 MANHATTAN,1013980060.0,MANHATTAN,993595.0,217944.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76487741753829,-73.96626487577825,"(40.76487741753829, -73.96626487577825)",10090.0,23.0,4.0,51.0,11.0,12.478055555555557,0 days 12 hours 28 minutes 41 seconds,1.0
55268758,2022-08-31 16:43:13,2022-08-31 16:51:22,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10025.0,950 WEST END AVENUE,950 WEST END AVENUE,WEST 106 STREET,BROADWAY,WEST  106 STREET,BROADWAY,ADDRESS,NEW YORK,WEST END AVENUE,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",08/31/2022 04:51:22 PM,07 MANHATTAN,1018780001.0,MANHATTAN,992989.0,231410.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80183862339985,-73.9684349975645,"(40.80183862339985, -73.9684349975645)",12422.0,20.0,4.0,19.0,15.0,0.1358333333333333,0 days 0 hours 8 minutes 9 seconds,
55266366,2022-08-31 16:42:48,2022-09-01 07:02:31,DHS,Department of Homeless Services,Encampment,,Store/Commercial,10003.0,143 1 AVENUE,143 1 AVENUE,ST MARKS PLACE,EAST    9 STREET,ST MARKS PLACE,EAST    9 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,09/01/2022 07:02:35 AM,03 MANHATTAN,1004500030.0,MANHATTAN,988412.0,204517.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72802763229273,-73.98498363364493,"(40.72802763229273, -73.98498363364493)",11724.0,70.0,4.0,50.0,5.0,14.328611111111112,0 days 14 hours 19 minutes 43 seconds,1.0
55267562,2022-08-31 16:41:32,2022-09-01 05:16:14,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10018.0,530 SEVENTH AVENUE,530 SEVENTH AVENUE,WEST 38 STREET,WEST 39 STREET,WEST   38 STREET,WEST   39 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",09/01/2022 05:16:14 AM,05 MANHATTAN,1007880049.0,MANHATTAN,987422.0,213925.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75385066168816,-73.98855108632608,"(40.753850661688155, -73.98855108632608)",12080.0,11.0,4.0,10.0,8.0,12.578333333333331,0 days 12 hours 34 minutes 42 seconds,1.0
55265170,2022-08-31 16:35:06,2022-08-31 19:27:56,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10012.0,160 BLEECKER STREET,160 BLEECKER STREET,THOMPSON STREET,AUX PO NICHOLAS PEKEARO CORNER,THOMPSON STREET,AUX PO NICHOLAS PEKEARO CORNER,ADDRESS,NEW YORK,BLEECKER STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/31/2022 07:28:02 PM,02 MANHATTAN,1005257501.0,MANHATTAN,984276.0,204698.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72852541224985,-73.99990619210965,"(40.72852541224985, -73.99990619210965)",12075.0,57.0,4.0,10.0,3.0,2.8805555555555555,0 days 2 hours 52 minutes 50 seconds,1.0
55268766,2022-08-31 16:23:00,2022-09-01 05:16:32,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10018.0,555 10 AVENUE,555 10 AVENUE,WEST 40 STREET,WEST 41 STREET,WEST   40 STREET,WEST   41 STREET,ADDRESS,NEW YORK,10 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",09/01/2022 05:16:32 AM,04 MANHATTAN,1010697501.0,MANHATTAN,985344.0,215745.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75884659915633,-73.99605105581034,"(40.75884659915633, -73.99605105581034)",12080.0,12.0,4.0,10.0,6.0,12.89222222222222,0 days 12 hours 53 minutes 32 seconds,1.0
55273617,2022-08-31 16:15:19,2022-08-31 16:31:25,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10035.0,68 EAST  126 STREET,68 EAST  126 STREET,MADISON AVENUE,METRO NORTH-HARLEM/HUDSON LINES,MADISON AVENUE,METRO NORTH-HARLEM/HUDSON LINES,ADDRESS,NEW YORK,EAST  126 STREET,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",08/31/2022 04:31:25 PM,11 MANHATTAN,1017500040.0,MANHATTAN,1001003.0,232972.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80611432267178,-73.93948478248596,"(40.80611432267178, -73.93948478248596)",13093.0,7.0,4.0,36.0,16.0,0.2683333333333333,0 days 0 hours 16 minutes 6 seconds,
55266371,2022-08-31 16:02:26,2022-09-01 05:16:54,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11219.0,1012 BAY RIDGE AVENUE,1012 BAY RIDGE AVENUE,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,BAY RIDGE AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 05:16:54 AM,10 BROOKLYN,3058800010.0,BROOKLYN,981477.0,167845.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62737183917926,-74.00998980854762,"(40.62737183917926, -74.00998980854762)",13511.0,10.0,2.0,44.0,41.0,13.241111111111111,0 days 13 hours 14 minutes 28 seconds,0.0
55265206,2022-08-31 15:41:47,2022-08-31 15:49:22,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10001.0,776 SIXTH AVENUE,776 SIXTH AVENUE,WEST 26 STREET,WEST 27 STREET,WEST   26 STREET,WEST   27 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,08/31/2022 03:49:22 PM,05 MANHATTAN,1008280001.0,MANHATTAN,986649.0,210660.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.744889303272,-73.99134229210792,"(40.744889303272, -73.99134229210792)",12073.0,11.0,4.0,10.0,7.0,0.1263888888888888,0 days 0 hours 7 minutes 35 seconds,
55269980,2022-08-31 15:40:26,2022-09-02 07:04:39,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10003.0,134 2 AVENUE,134 2 AVENUE,ST MARKS PLACE,EAST    9 STREET,ST MARKS PLACE,EAST    9 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",09/02/2022 07:04:43 AM,03 MANHATTAN,1004500001.0,MANHATTAN,987701.0,204780.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72874980907725,-73.98754876458158,"(40.72874980907725, -73.98754876458158)",11724.0,70.0,4.0,50.0,5.0,39.40361111111111,1 days 15 hours 24 minutes 13 seconds,0.0
55266348,2022-08-31 15:34:30,2022-09-01 05:17:10,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10459.0,900 EAST  167 STREET,900 EAST  167 STREET,KELLY STREET,TIFFANY STREET,KELLY STREET,TIFFANY STREET,ADDRESS,BRONX,EAST  167 STREET,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,09/01/2022 05:17:10 AM,02 BRONX,2027160034.0,BRONX,1013211.0,240267.0,PHONE,Unspecified,BRONX,,,,,,,,40.8261054571176,-73.89535557632362,"(40.8261054571176, -73.89535557632362)",10937.0,8.0,5.0,43.0,24.0,13.71111111111111,0 days 13 hours 42 minutes 40 seconds,
55271253,2022-08-31 15:31:53,2022-08-31 15:48:26,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10004.0,"Broad Street, Financial District, Manhattan, New York County, City of New York, New York, 10004, United States","Broad Street, Financial District, Manhattan, New York County, City of New York, New York, 10004, United States",MANHATTAN,,,,ADDRESS,City of New York,,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,08/31/2022 03:48:26 PM,Unspecified MANHATTAN,,MANHATTAN,981184.0,196664.0,MOBILE,Unspecified,MANHATTAN,,,,J,,,Mezzanine,40.706473479081474,-74.0110584556802,"(40.706473479081474, -74.0110584556802)",11726.0,56.0,4.0,32.0,1.0,0.2758333333333334,0 days 0 hours 16 minutes 33 seconds,
55272487,2022-08-31 15:28:36,2022-09-01 21:34:36,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10022.0,"150 East 52nd Street, 150, East 52nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States","150 East 52nd Street, 150, East 52nd Street, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",MANHATTAN,,,,ADDRESS,City of New York,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,09/01/2022 09:34:36 PM,Unspecified MANHATTAN,,MANHATTAN,992426.0,215193.0,PHONE,Unspecified,MANHATTAN,,,,E,,,Passageway,40.75732778767307,-73.97048827046704,"(40.75732778767307, -73.97048827046704)",12419.0,71.0,4.0,51.0,9.0,30.1,1 days 6 hours 6 minutes 0 seconds,0.0
